,Combined_ID,Year,How.satisfied.are.you.with.your.life.in.general,How.satisfied.are.you.with.Somerville.as.a.place.to.live,How.satisfied.are.you.with.your.neighborhood,How.proud.are.you.to.be.a.Somerville.resident,How.would.you.rate.the.following..The.availability.of.information.about.city.services,How.would.you.rate.the.following..The.cost.of.housing,How.would.you.rate.the.following..The.overall.quality.of.public.schools,How.would.you.rate.the.following..Your.trust.in.the.local.police,How.would.you.rate.the.following..The.maintenance.of.streets.and.sidewalks,How.would.you.rate.the.following..The.availability.of.social.community.events,How.safe.do.you.feel.walking.in.your.neighborhood.at.night,How.satisfied.are.you.with.the.beauty.or.physical.setting.of.your.neighborhood,How.satisfied.are.you.with.the.appearance.of.parks.and.squares.in.your.neighborhood,What.is.your.gender,Age,What.is.your.race.or.ethnicity,Do.you.have.children.age.18.or.younger.who.live.with.you,Describe.your.housing.status.in.Somerville,Do.you.plan.to.move.away.from.Somerville.in.the.next.two.years,How.long.have.you.lived.here,What.is.your.annual.household.income,Are.you.a.student,How.anxious.did.you.feel.yesterday,How.satisfied.are.you.with.the.quality.and.number.of.transportation.options.available.to.you,Language,What.languages.do.you.speak.at.home,Class
6694,6695.0,2017,8.0,9.0,10.0,10.0,5.0,2.0,3.0,5.0,4.0,5.0,9.0,9.0,9.0,1,15,30,1,1,1,7,2,0,4,10.0,1,4,0
2253,2254.0,2011,4.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7188,7189.0,2017,7.0,8.0,8.0,8.0,2.0,1.0,3.0,2.0,4.0,5.0,10.0,7.0,8.0,4,15,30,0,2,0,49,7,1,8,9.0,1,4,0
181,182.0,2011,4.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6649,6650.0,2017,9.0,8.0,8.0,9.0,5.0,1.0,3.503584229390681,5.0,4.0,5.0,10.0,9.0,10.0,4,24,30,0,2,0,11,1,0,9,6.0,1,4,0
8328,8329.0,2019,6.0,6.0,7.0,5.6923076923076925,4.0,1.0,3.0,3.0,4.0,4.0,7.0,8.0,8.0,1,9,30,0,2,1,33,8,0,4,5.631578947368421,1,4,1
6756,6757.0,2017,8.0,9.0,9.0,10.0,5.0,2.0,3.503584229390681,3.0,3.0,5.0,8.0,8.0,9.0,1,5,30,0,2,0,7,8,0,2,7.0,1,4,0
2544,2545.0,2011,3.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
1132,1133.0,2011,4.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7045,7046.0,2017,8.0,8.0,4.0,6.0,5.0,3.0,3.503584229390681,3.889212827988338,2.0,4.0,7.0,2.0,5.0,0,5,30,0,2,0,0,1,0,4,6.0,1,4,0
6839,6840.0,2017,7.0,9.0,9.0,10.0,5.0,2.0,3.503584229390681,4.0,1.0,5.0,7.0,8.0,8.0,1,40,30,0,1,0,16,8,0,4,9.0,1,4,0
6626,6627.0,2017,8.0,6.0,6.0,6.0,5.0,2.0,2.0,3.0,1.0,4.0,7.0,4.0,9.0,1,5,2,0,1,1,49,2,0,9,7.0,1,4,0
1285,1286.0,2011,4.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6702,6703.0,2017,8.0,8.0,7.0,8.0,5.0,3.0,4.0,4.0,3.0,4.0,8.0,7.0,7.0,1,30,30,0,1,0,7,8,0,1,9.0,1,4,0
6896,6897.0,2017,7.0,7.0,6.0,7.0,4.0,2.0,3.0,3.0,2.0,4.0,7.0,6.0,7.0,1,5,30,0,1,0,32,2,0,3,5.0,1,4,0
2767,2768.0,2011,4.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6927,6928.0,2017,7.0,8.0,7.0,7.0,4.0,3.0,3.503584229390681,4.0,3.0,3.0,7.0,7.0,7.0,1,15,30,0,1,0,0,1,0,6,7.0,1,4,0
8437,8438.0,2019,7.0,7.0,7.0,5.6923076923076925,5.0,3.0,2.0,5.0,2.0,3.0,10.0,5.0,5.0,4,20,30,0,1,0,39,4,0,4,5.631578947368421,1,4,1
4481,4482.0,2011,7.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7151,7152.0,2017,9.0,8.0,7.0,8.0,3.0,4.0,3.0,3.0,2.0,4.0,5.0,6.0,7.0,4,5,30,0,1,0,0,1,0,9,8.0,1,4,0
3835,3836.0,2011,4.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
1698,1699.0,2011,1.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6977,6978.0,2017,9.0,9.0,9.0,10.0,4.0,3.0,3.0,4.0,3.0,4.0,8.0,7.0,8.0,1,30,30,0,1,0,16,2,0,6,10.0,1,4,0
7145,7146.0,2017,8.0,9.0,9.0,10.0,5.0,2.0,3.0,4.0,3.0,5.0,9.0,7.0,8.0,1,5,30,0,2,0,8,2,0,8,9.0,1,4,0
7792,7793.0,2019,3.0,2.0,2.0,5.6923076923076925,5.0,1.0,3.0,3.0,5.0,2.0,4.0,3.0,8.0,1,31,7,0,2,1,50,0,0,4,5.631578947368421,1,4,1
6946,6947.0,2017,8.0,9.0,10.0,9.0,5.0,1.0,4.0,4.0,5.0,5.0,9.0,8.0,8.0,4,30,30,0,1,0,16,1,1,7,8.0,1,4,0
7053,7054.0,2017,8.0,6.0,9.0,9.0,5.0,1.0,3.0,5.0,4.0,4.0,10.0,4.0,4.0,4,15,30,0,2,0,8,1,0,1,7.0,1,4,0
6736,6737.0,2017,8.0,10.0,10.0,10.0,5.0,3.0,3.0,4.0,3.0,5.0,10.0,9.0,10.0,4,30,30,0,1,0,8,2,0,1,10.0,1,4,0
6575,6576.0,2017,6.0,8.0,9.0,6.0,5.0,4.0,3.0,3.0,5.0,4.0,8.0,9.0,10.0,4,5,30,0,2,1,8,5,0,8,10.0,1,4,0
7170,7171.0,2017,8.0,10.0,8.0,10.0,5.0,1.0,3.0,2.0,1.0,4.0,5.0,1.0,2.0,4,24,12,1,1,0,16,5,0,8,3.0,11,4,0
6768,6769.0,2017,9.0,7.0,7.0,7.0,2.0,2.0,3.0,2.0,4.0,4.0,8.0,5.0,5.0,1,5,12,0,2,1,0,9,1,1,4.0,1,4,0
2727,2728.0,2011,6.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7250,7251.0,2017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1,0,30,1,2,1,16,2,1,0,3.0,1,46,1
7226,7227.0,2017,10.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,3.0,5.0,1.0,1.0,1,30,30,0,1,1,16,1,0,1,1.0,1,4,1
6742,6743.0,2017,6.0,8.0,8.0,9.0,4.0,2.0,3.503584229390681,4.0,4.0,5.0,8.0,8.0,9.0,1,15,16,0,2,0,8,1,0,3,8.0,1,4,0
3349,3350.0,2011,4.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7332,7333.0,2017,8.0,9.0,9.0,9.0,5.0,4.0,2.0,5.0,3.0,5.0,10.0,8.0,6.0,1,5,30,1,1,0,16,2,0,9,9.0,1,4,0
6747,6748.0,2017,8.0,9.0,10.0,10.0,4.0,1.0,4.0,3.0,5.0,5.0,9.0,9.0,9.0,1,15,30,0,2,1,7,7,0,9,9.0,1,4,0
7172,7173.0,2017,8.0,7.0,8.0,8.0,4.171717171717172,4.0,3.0,3.0,4.0,4.0,6.0,7.0,8.0,1,0,30,0,2,1,0,5,0,8,4.0,1,4,0
5629,5630.0,2011,6.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3298,3299.0,2011,1.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7140,7141.0,2017,7.0,9.0,8.0,8.0,4.0,4.0,4.0,4.0,4.0,2.0,8.0,9.0,9.0,1,30,6,1,2,0,16,2,0,9,9.0,7,16,0
6630,6631.0,2017,7.0,9.0,8.0,9.0,4.0,2.0,4.0,4.0,3.0,4.0,9.0,7.0,7.0,1,24,2,0,1,0,7,2,0,9,9.0,1,22,0
5966,5967.0,2011,1.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7259,7260.0,2017,6.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,4,40,30,0,2,0,16,7,0,6,6.0,1,4,0
637,638.0,2011,4.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7338,7339.0,2017,9.0,9.0,8.0,9.0,5.0,1.0,4.0,5.0,3.0,5.0,8.0,7.0,8.0,4,24,30,0,1,0,16,2,0,8,9.0,1,4,0
1832,1833.0,2011,10.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6819,6820.0,2017,8.0,9.0,8.0,9.0,5.0,2.0,5.0,5.0,4.0,5.0,8.0,9.0,9.0,1,15,2,1,1,0,7,1,0,9,9.0,1,4,0
435,436.0,2011,3.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6793,6794.0,2017,7.0,7.0,7.0,7.0,4.0,5.0,4.0,4.0,1.0,5.0,10.0,7.0,8.0,4,5,30,0,2,1,32,8,0,9,2.0,1,4,0
6734,6735.0,2017,10.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,6.0,1,15,30,0,1,1,8,5,0,1,6.0,1,4,0
6703,6704.0,2017,8.0,9.0,8.0,10.0,4.0,2.0,3.0,5.0,3.0,5.0,8.0,8.0,8.0,1,30,38,0,1,0,16,7,0,9,9.0,1,4,0
4427,4428.0,2011,10.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
4242,4243.0,2011,4.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
5776,5777.0,2011,7.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6760,6761.0,2017,9.0,7.0,8.0,6.0,4.0,2.0,3.503584229390681,4.0,1.0,3.0,6.0,3.0,8.01580459770115,4,0,30,0,2,0,8,7,1,4,5.0,1,4,0
6589,6590.0,2017,8.0,10.0,10.0,10.0,4.0,3.0,4.0,4.0,3.0,4.0,10.0,6.0,6.0,4,5,2,0,2,1,8,5,1,8,10.0,1,4,0
7382,7383.0,2017,9.0,10.0,10.0,10.0,5.0,2.0,4.0,3.0,4.0,5.0,10.0,8.0,9.0,4,30,30,1,1,0,11,8,0,8,10.0,1,4,0
6672,6673.0,2017,8.0,8.0,8.0,9.0,4.0,2.0,3.0,2.0,2.0,5.0,10.0,9.0,9.0,4,5,30,0,2,0,49,5,0,3,8.0,1,4,0
6585,6586.0,2017,7.0,8.0,8.0,9.0,4.0,3.0,3.0,3.0,1.0,5.0,9.0,7.0,8.0,1,5,30,0,2,0,8,5,0,4,8.0,1,4,0
7235,7236.0,2017,8.0,8.0,8.0,9.0,5.0,1.0,4.0,3.0,4.0,4.0,8.0,8.0,9.0,1,30,30,0,1,0,16,2,0,3,8.0,1,4,0
2375,2376.0,2011,5.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7068,7069.0,2017,9.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,5.0,5.0,1,24,30,0,1,1,16,7,0,1,5.0,1,4,1
8248,8249.0,2019,8.0,3.0,7.0,5.6923076923076925,4.0,1.0,3.0,4.0,4.0,5.0,5.0,8.0,9.0,1,39,30,0,1,1,16,5,0,4,5.631578947368421,1,4,1
7131,7132.0,2017,8.0,9.0,9.0,9.0,5.0,1.0,4.0,4.0,3.0,5.0,8.0,8.0,9.0,1,40,30,0,2,0,49,5,0,5,9.0,1,4,0
7112,7113.0,2017,9.0,9.0,9.0,8.0,5.0,4.0,3.0,3.0,4.0,5.0,9.0,8.0,9.0,4,30,30,0,1,0,32,2,0,9,8.0,1,4,0
6571,6572.0,2017,8.0,9.0,9.0,10.0,3.0,1.0,2.0,4.0,3.0,4.0,7.0,5.0,7.0,4,30,30,1,2,0,16,8,0,9,4.0,1,4,0
2552,2553.0,2011,3.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3460,3461.0,2011,3.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6625,6626.0,2017,10.0,9.0,5.0,10.0,4.0,1.0,3.0,4.0,2.0,3.0,6.0,4.0,6.0,1,5,30,0,1,0,32,1,0,5,1.0,1,4,0
2369,2370.0,2011,3.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6052,6053.0,2011,1.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6979,6980.0,2017,7.0,4.0,5.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,7.0,4.0,6.0,1,15,30,0,2,0,8,7,0,7,8.0,1,4,0
7158,7159.0,2017,9.0,8.0,9.0,7.0,4.0,1.0,3.0,3.0,4.0,5.0,8.0,8.0,8.0,1,5,30,0,2,0,8,8,0,8,8.0,11,4,0
2009,2010.0,2011,7.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6771,6772.0,2017,1.0,10.0,10.0,10.0,5.0,5.0,2.9245283018867925,3.2967032967032965,2.6684491978609626,1.0,10.0,5.424870466321243,6.17741935483871,1,30,30,0,2,0,8,9,0,1,10.0,1,4,1
7005,7006.0,2017,9.0,10.0,10.0,10.0,5.0,4.0,5.0,4.0,5.0,4.0,8.0,8.0,8.0,4,24,30,1,1,0,16,5,0,7,10.0,11,45,0
456,457.0,2011,1.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
277,278.0,2011,3.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6944,6945.0,2017,2.0,3.0,4.0,4.0,4.0,1.0,2.9245283018867925,3.0,3.0,3.0,9.0,5.0,7.0,4,5,30,0,2,1,8,1,0,0,7.0,1,13,1
7097,7098.0,2017,9.0,8.0,9.0,9.0,5.0,1.0,3.0,4.0,4.0,4.0,8.0,9.0,9.0,4,50,30,0,2,0,16,0,0,1,8.0,1,4,0
6855,6856.0,2017,8.0,8.0,10.0,8.0,3.0,1.0,3.0,5.0,4.0,4.0,8.0,7.0,8.0,1,40,30,0,2,0,16,5,0,7,9.0,1,4,0
6633,6634.0,2017,8.0,8.0,9.0,6.0,4.0,1.0,3.503584229390681,4.0,1.0,5.0,8.0,4.0,6.0,1,5,30,0,2,0,8,1,0,7,10.0,1,4,0
6817,6818.0,2017,10.0,9.0,9.0,10.0,5.0,3.0,3.503584229390681,3.0,4.0,5.0,8.0,8.0,8.0,1,24,30,0,2,1,11,8,0,6,9.0,1,4,0
7085,7086.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,1,40,6,0,1,0,16,5,0,1,10.0,1,4,0
7021,7022.0,2017,7.0,8.0,7.0,8.0,5.0,3.0,3.503584229390681,4.0,3.0,5.0,4.0,4.0,7.0,1,5,30,0,1,0,8,1,0,6,4.0,1,4,0
8142,8143.0,2019,2.0,2.0,9.0,5.6923076923076925,5.0,1.0,4.0,5.0,5.0,5.0,10.0,9.0,9.0,1,26,30,1,2,1,48,8,0,4,5.631578947368421,1,4,1
6750,6751.0,2017,8.0,9.0,4.0,7.0,4.0,2.0,3.0,4.0,4.0,4.0,9.0,7.0,8.0,4,5,30,0,2,0,32,8,0,5,8.0,1,4,0
6565,6566.0,2017,8.0,9.0,9.0,9.0,4.0,2.0,3.0,4.0,4.0,4.0,10.0,9.0,9.0,4,5,30,0,2,0,32,8,0,9,9.0,1,4,0
6684,6685.0,2017,3.0,8.0,7.0,4.0,4.0,2.0,3.0,5.0,4.0,3.0,9.0,8.0,9.0,4,15,10,0,2,0,7,8,0,5,9.0,1,4,1
3327,3328.0,2011,1.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6949,6950.0,2017,9.0,9.0,7.0,9.0,4.0,3.0,3.0,4.0,2.0,4.0,8.0,4.0,4.0,0,15,27,1,1,0,8,2,0,8,7.0,1,21,0
3050,3051.0,2011,5.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2309,2310.0,2011,1.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7269,7270.0,2017,5.0,8.0,7.0,9.0,5.0,4.0,3.0,4.0,2.0,5.0,7.0,6.0,6.0,4,24,30,0,1,0,16,1,0,3,7.0,1,4,0
6615,6616.0,2017,8.0,8.0,8.0,9.0,4.0,2.0,3.503584229390681,5.0,4.0,5.0,5.0,5.0,6.0,4,15,30,0,1,0,49,2,0,5,8.0,1,4,0
6016,6017.0,2011,7.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6866,6867.0,2017,5.0,9.0,9.0,9.0,4.0,1.0,3.0,2.0,4.0,5.0,10.0,8.0,9.0,4,5,30,0,1,0,49,1,0,8,8.0,1,4,0
5582,5583.0,2011,5.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2250,2251.0,2011,5.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
5394,5395.0,2011,3.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7895,7896.0,2019,10.0,1.0,8.0,5.6923076923076925,5.0,1.0,4.0,3.0,2.0,5.0,9.0,9.0,10.0,1,30,30,0,1,1,30,1,0,4,5.631578947368421,1,4,1
6872,6873.0,2017,9.0,10.0,10.0,10.0,3.0,1.0,3.0,5.0,5.0,4.0,10.0,7.0,10.0,4,5,30,0,2,0,32,2,0,7,7.0,1,4,0
8781,8782.0,2019,7.0,8.0,8.0,5.6923076923076925,5.0,3.0,2.9245283018867925,5.0,3.0,5.0,8.0,7.0,7.0,1,9,30,0,2,1,13,1,0,4,5.631578947368421,1,4,1
7385,7386.0,2017,9.0,8.0,9.0,9.0,5.0,2.0,3.503584229390681,4.0,3.0,5.0,9.0,9.0,9.0,4,5,30,0,2,0,49,8,0,8,9.0,1,4,0
6983,6984.0,2017,9.0,7.0,7.0,9.0,3.0,3.0,3.503584229390681,3.0,2.0,5.0,10.0,8.0,10.0,1,5,30,0,1,0,0,2,0,8,7.0,1,4,0
7593,7594.0,2019,7.0,6.0,8.0,5.6923076923076925,4.0,1.0,3.0,2.0,1.0,4.0,7.0,7.0,7.0,1,9,3,0,2,1,45,1,0,4,5.631578947368421,1,4,1
6583,6584.0,2017,10.0,10.0,10.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,1,15,12,1,2,0,7,0,0,1,10.0,11,4,0
463,464.0,2011,4.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6901,6902.0,2017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,30,30,0,1,1,16,1,0,0,1.0,1,4,1
7344,7345.0,2017,7.0,8.0,8.0,7.0,4.0,3.0,3.503584229390681,4.0,3.0,4.0,8.0,8.0,8.0,4,24,30,0,1,0,49,2,0,7,7.0,1,4,0
3529,3530.0,2011,10.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7127,7128.0,2017,2.0,4.0,1.0,8.0,2.0,1.0,4.0,5.0,1.0,2.0,7.0,8.0,2.0,4,30,30,0,2,0,11,5,0,4,4.0,1,4,1
7208,7209.0,2017,5.0,10.0,8.0,10.0,5.0,2.314121037463977,3.503584229390681,5.0,4.0,4.0,7.0,9.0,8.0,1,40,30,0,2,0,16,9,0,0,10.0,1,4,0
5429,5430.0,2011,9.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7377,7378.0,2017,8.0,9.0,10.0,9.0,4.0,2.0,4.0,3.0,4.0,4.0,9.0,7.0,7.0,1,30,30,0,1,0,16,1,0,6,8.0,1,4,0
487,488.0,2011,3.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6766,6767.0,2017,7.0,4.0,5.0,10.0,2.0,1.0,2.0,5.0,2.0,4.0,4.0,7.474820143884892,1.0,1,30,30,0,1,1,16,0,0,1,6.0,1,4,0
